Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Total_Cmp,Total_Att,Total_CmpPct,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_CmpPct,Medium_Cmp,Medium_Att,Medium_CmpPct,Long_Cmp,Long_Att,Long_CmpPct,Unnamed: 23_level_0_Ast,Unnamed: 24_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 27_level_0_KP,Unnamed: 28_level_0_1_3,Unnamed: 29_level_0_PPA,Unnamed: 30_level_0_CrsPA,Unnamed: 31_level_0_PrgP,Unnamed: 32_level_0_Matches
115,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,28-282,1996,1.0,61,83,73.5,1227,526,19,21,90.5,31,37,83.8,9,21,42.9,0,0.0,0.0,0.0,0,9,1,0,4,Matches
116,Joachim Andersen,dk DEN,DF,Fulham,eng Premier League,28-282,1996,18.7,1123,1349,83.2,24910,10036,297,325,91.4,630,671,93.9,188,330,57.0,0,0.3,0.3,-0.3,3,134,3,1,84,Matches
117,Elliot Anderson,eng ENG,MF,Nott'ham Forest,eng Premier League,22-123,2002,21.0,714,913,78.2,11523,4043,372,417,89.2,264,330,80.0,54,111,48.6,5,2.9,3.1,+2.1,31,73,13,2,100,Matches
118,André,br BRA,MF,Wolves,eng Premier League,23-236,2001,18.4,785,847,92.7,12870,3676,389,408,95.3,318,334,95.2,55,68,80.9,0,0.6,0.5,-0.6,11,78,3,0,73,Matches
119,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,34-218,1990,21.9,1159,1400,82.8,19689,5357,556,627,88.7,472,540,87.4,106,160,66.3,1,1.3,1.9,-0.3,13,148,14,2,158,Matches
120,Marcos André,br BRA,FW,Valladolid,es La Liga,28-140,1996,12.8,136,206,66.0,2337,388,77,101,76.2,42,64,65.6,14,18,77.8,2,0.8,0.3,+1.2,9,13,3,0,16,Matches
121,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,30-168,1994,13.8,666,746,89.3,10443,2314,365,393,92.9,241,265,90.9,39,58,67.2,1,0.2,0.8,+0.8,7,59,7,0,54,Matches
122,Angeliño,es ESP,DF,Roma,it Serie A,28-064,1997,25.0,1187,1495,79.4,21396,7787,519,583,89.0,535,640,83.6,121,224,54.0,1,2.2,2.5,-1.2,36,114,41,15,134,Matches
123,Lorenzo Anghelè,it ITA,FW,Juventus,it Serie A,20-011,2005,0.1,4,4,100.0,82,12,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
124,Faustino Anjorin,eng ENG,MF,Empoli,it Serie A,23-106,2001,10.9,309,382,80.9,5431,1868,139,163,85.3,139,156,89.1,24,42,57.1,3,1.6,1.1,+1.4,16,37,13,1,50,Matches
125,Waldemar Anton,de GER,DF,Dortmund,de Bundesliga,28-232,1996,12.7,1165,1266,92.0,21390,6290,443,464,95.5,633,664,95.3,85,120,70.8,2,0.6,0.7,+1.4,4,77,4,2,84,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Leandro Antonetti,pr PUR,FW,Sevilla,es La Liga,22-055,2003,0.1,1,1,100.0,10,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
127,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,34-346,1990,9.3,114,188,60.6,2183,424,52,72,72.2,37,62,59.7,22,31,71.0,1,1.6,0.9,-0.6,9,11,6,2,18,Matches
128,Antoniu,es ESP,"MF,FW",Espanyol,es La Liga,22-185,2002,5.4,76,115,66.1,1052,306,45,55,81.8,24,36,66.7,2,10,20.0,1,1.0,0.8,0.0,6,4,6,3,11,Matches
129,Antony,br BRA,"DF,MF",Manchester Utd,eng Premier League,25-013,2000,1.6,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0,0.1,0.2,-0.1,3,1,5,2,6,Matches
130,Antony,br BRA,FW,Betis,es La Liga,25-013,2000,4.6,171,212,80.7,2295,658,108,126,85.7,43,54,79.6,8,13,61.5,2,1.3,0.5,+0.7,11,11,12,1,21,Matches
131,Anuar,ma MAR,"FW,MF",Valladolid,es La Liga,30-053,1995,13.5,270,337,80.1,4060,653,138,164,84.1,109,131,83.2,11,20,55.0,0,0.5,0.5,-0.5,5,8,3,2,19,Matches
132,Dennis Appiah,fr FRA,DF,Saint-Étienne,fr Ligue 1,32-273,1992,17.6,655,869,75.4,10330,4628,357,408,87.5,252,312,80.8,36,97,37.1,1,2.0,1.9,-1.0,10,56,18,6,67,Matches
133,Aritz Arambarri,es ESP,DF,Leganés,es La Liga,27-037,1998,2.0,49,67,73.1,1025,258,11,13,84.6,34,41,82.9,4,12,33.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
134,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,29-160,1995,19.1,383,529,72.4,6710,1519,169,219,77.2,162,208,77.9,40,74,54.1,0,0.3,0.4,-0.3,8,45,2,1,49,Matches
135,Jon Aramburu,ve VEN,DF,Real Sociedad,es La Liga,22-229,2002,19.6,832,1068,77.9,12132,4918,453,506,89.5,313,407,76.9,33,86,38.4,1,0.9,1.1,+0.1,11,55,7,5,75,Matches
136,Julian Araujo,mx MEX,DF,Bournemouth,eng Premier League,23-208,2001,3.9,131,166,78.9,2297,759,60,67,89.6,61,71,85.9,9,22,40.9,0,0.0,0.0,0.0,0,15,1,0,14,Matches
137,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,26-002,1999,2.6,239,258,92.6,4876,1355,61,68,89.7,157,164,95.7,20,24,83.3,1,0.3,0.1,+0.7,1,18,3,0,17,Matches
138,Cameron Archer,eng ENG,FW,Southampton,eng Premier League,23-231,2001,12.9,158,195,81.0,2113,292,101,117,86.3,44,49,89.8,5,8,62.5,0,0.3,0.6,-0.3,2,5,6,0,12,Matches
139,Carlens Arcus,ht HAI,DF,Angers,fr Ligue 1,28-254,1996,16.4,573,731,78.4,9652,3487,275,311,88.4,241,309,78.0,50,81,61.7,1,1.2,1.0,-0.2,14,42,15,8,47,Matches
140,Alphonse Areola,fr FRA,GK,West Ham,eng Premier League,32-010,1993,15.1,434,611,71.0,11823,8131,90,91,98.9,208,219,95.0,134,293,45.7,0,0.0,0.0,0.0,0,7,0,0,0,Matches
141,Adu Ares,es ESP,FW,Athletic Club,es La Liga,23-148,2001,0.2,5,9,55.6,64,15,3,5,60.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,3,Matches
142,Jesús Areso,es ESP,DF,Osasuna,es La Liga,25-250,1999,22.6,765,1069,71.6,12832,5702,382,430,88.8,301,420,71.7,67,144,46.5,2,1.8,1.9,+0.2,19,69,39,23,78,Matches
143,David Argüelles,es ESP,MF,Getafe,es La Liga,23-067,2002,0.1,3,5,60.0,25,2,3,4,75.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
144,Joe Aribo,ng NGA,"MF,DF",Southampton,eng Premier League,28-231,1996,19.3,781,886,88.1,11559,2306,437,479,91.2,292,323,90.4,30,43,69.8,0,1.5,1.2,-1.5,14,45,3,1,63,Matches
145,Adam Armstrong,eng ENG,"FW,MF",Southampton,eng Premier League,28-027,1997,13.9,231,288,80.2,3320,446,138,158,87.3,81,95,85.3,6,13,46.2,2,1.2,0.6,+0.8,9,10,8,2,21,Matches
146,Harrison Armstrong,eng ENG,MF,Everton,eng Premier League,18-049,2007,0.5,7,15,46.7,149,15,3,4,75.0,2,5,40.0,2,4,50.0,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
147,José Arnaiz,es ESP,"FW,MF",Osasuna,es La Liga,29-328,1995,0.6,26,41,63.4,376,115,15,17,88.2,5,9,55.6,3,9,33.3,0,0.1,0.1,-0.1,2,2,2,1,3,Matches
148,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,fr Ligue 1,21-333,2003,12.6,523,650,80.5,8409,1958,266,307,86.6,197,228,86.4,43,67,64.2,2,1.5,1.7,+0.5,23,45,30,4,67,Matches
149,Marko Arnautović,at AUT,FW,Inter,it Serie A,35-324,1989,2.7,50,75,66.7,602,111,36,45,80.0,11,16,68.8,1,2,50.0,1,0.5,0.2,+0.5,4,1,4,0,7,Matches
150,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,30-286,1994,19.9,781,999,78.2,15913,5155,279,310,90.0,353,405,87.2,134,248,54.0,4,2.2,3.1,+1.8,31,102,10,3,97,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
151,Jann-Fiete Arp,de GER,"FW,MF",Holstein Kiel,de Bundesliga,25-062,2000,7.1,87,148,58.8,1818,652,34,52,65.4,31,48,64.6,20,35,57.1,0,0.9,1.5,-0.9,10,6,12,3,19,Matches
152,Sergio Arribas,es ESP,DF,Betis,es La Liga,22-027,2003,1.0,37,54,68.5,533,210,22,23,95.7,12,20,60.0,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
153,Kepa Arrizabalaga,es ESP,GK,Bournemouth,eng Premier League,30-157,1994,20.0,462,647,71.4,13120,9276,62,64,96.9,239,245,97.6,160,332,48.2,0,0.0,0.0,0.0,1,6,0,0,0,Matches
154,Arthur,br BRA,"DF,FW",Leverkusen,de Bundesliga,21-357,2003,5.5,193,249,77.5,2882,730,115,120,95.8,67,93,72.0,6,16,37.5,1,0.4,0.8,+0.6,2,10,4,0,14,Matches
155,Takuma Asano,jp JPN,"FW,MF",Mallorca,es La Liga,30-119,1994,7.6,83,135,61.5,1187,289,51,65,78.5,29,41,70.7,1,11,9.1,0,0.1,0.4,-0.1,2,5,2,1,11,Matches
156,Raúl Asencio,es ESP,DF,Real Madrid,es La Liga,22-024,2003,9.5,524,564,92.9,9172,3043,222,233,95.3,262,274,95.6,34,48,70.8,1,0.4,0.4,+0.6,2,23,3,0,11,Matches
157,Marco Asensio,es ESP,"MF,FW",Aston Villa,eng Premier League,29-047,1996,2.3,71,90,78.9,996,294,39,44,88.6,26,29,89.7,3,10,30.0,0,0.2,0.2,-0.2,4,8,5,1,16,Matches
158,Marco Asensio,es ESP,"FW,MF",Paris S-G,fr Ligue 1,29-047,1996,6.9,291,335,86.9,4166,808,183,196,93.4,80,93,86.0,19,26,73.1,4,2.7,1.7,+1.3,16,31,4,1,36,Matches
159,Kristjan Asllani,al ALB,MF,Inter,it Serie A,23-000,2002,6.7,558,626,89.1,10649,3145,207,218,95.0,271,288,94.1,73,103,70.9,2,1.6,1.6,+0.4,13,51,12,4,43,Matches
160,Iago Aspas,es ESP,"FW,MF",Celta Vigo,es La Liga,37-220,1987,14.7,485,655,74.0,7833,2280,254,322,78.9,152,191,79.6,52,74,70.3,3,2.9,2.9,+0.1,25,55,27,3,101,Matches
161,Yaser Asprilla,co COL,"FW,MF",Girona,es La Liga,21-110,2003,9.7,335,451,74.3,5885,1684,163,184,88.6,130,163,79.8,38,76,50.0,0,1.3,2.6,-1.3,16,25,31,5,60,Matches
162,Lorenz Assignon,tg TOG,"DF,MF",Rennes,fr Ligue 1,24-260,2000,18.2,718,926,77.5,11199,3938,366,433,84.5,300,371,80.9,30,60,50.0,4,3.2,3.1,+0.8,22,45,21,12,77,Matches
163,Dehmaine Assoumani,fr FRA,"MF,FW",Nantes,fr Ligue 1,19-326,2005,0.9,36,45,80.0,537,138,21,23,91.3,13,14,92.9,2,4,50.0,0,0.9,1.0,-0.9,4,1,2,2,1,Matches
164,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,19-196,2005,21.8,676,778,86.9,10279,2690,359,384,93.5,285,311,91.6,17,40,42.5,0,0.4,0.4,-0.4,9,52,6,0,72,Matches
165,Arthur Atta,fr FRA,"MF,FW",Udinese,it Serie A,22-054,2003,5.5,199,252,79.0,3197,714,99,117,84.6,74,86,86.0,16,28,57.1,1,0.6,0.6,+0.4,8,20,3,1,23,Matches
166,Noah Atubolu,de GER,GK,Freiburg,de Bundesliga,22-288,2002,22.0,758,1011,75.0,21113,15147,114,115,99.1,412,418,98.6,231,474,48.7,0,0.0,0.1,0.0,0,20,0,0,1,Matches
167,Emil Audero,it ITA,GK,Como,it Serie A,28-050,1997,8.0,209,253,82.6,4830,3117,51,51,100.0,118,120,98.3,40,82,48.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
168,Tommaso Augello,it ITA,"DF,FW",Cagliari,it Serie A,30-191,1994,21.2,824,1159,71.1,14485,6029,386,434,88.9,351,470,74.7,83,189,43.9,4,3.7,3.8,+0.3,30,55,32,23,83,Matches
169,Carlos Augusto,br BRA,"DF,FW",Inter,it Serie A,26-061,1999,10.5,504,589,85.6,8093,1954,256,276,92.8,220,245,89.8,20,43,46.5,1,0.8,1.0,+0.2,4,30,5,3,39,Matches
170,Yann Aurel Bisseck,de GER,DF,Inter,it Serie A,24-100,2000,11.9,751,817,91.9,12706,3257,306,322,95.0,395,419,94.3,36,50,72.0,2,0.6,1.0,+1.4,6,53,4,1,61,Matches
171,Brandon Austin,eng ENG,GK,Tottenham,eng Premier League,26-060,1999,1.0,22,32,68.8,526,386,7,7,100.0,9,9,100.0,6,16,37.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
172,Ezequiel Ávila,ar ARG,FW,Betis,es La Liga,31-031,1994,7.0,158,224,70.5,2661,614,84,104,80.8,54,75,72.0,16,28,57.1,0,1.0,1.0,-1.0,15,1,11,6,18,Matches
173,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,27-209,1997,3.0,43,66,65.2,484,107,30,38,78.9,10,19,52.6,0,4,0.0,0,0.1,0.1,-0.1,2,2,2,0,6,Matches
174,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,21-154,2003,15.9,558,696,80.2,8344,2303,327,359,91.1,190,229,83.0,26,73,35.6,1,2.1,2.1,-1.1,25,34,13,2,53,Matches
175,Florian Ayé,fr FRA,FW,Auxerre,fr Ligue 1,28-049,1997,4.5,77,103,74.8,992,122,52,65,80.0,18,24,75.0,2,3,66.7,0,0.1,0.1,-0.1,1,4,2,0,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
176,André Ayew,gh GHA,FW,Le Havre,fr Ligue 1,35-082,1989,10.8,129,168,76.8,1550,166,81,98,82.7,36,41,87.8,0,4,0.0,1,0.0,0.1,+1.0,2,3,1,0,13,Matches
177,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,33-179,1991,0.2,8,10,80.0,167,4,3,3,100.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
178,Jordan Ayew,gh GHA,"FW,MF",Leicester City,eng Premier League,33-179,1991,14.4,303,422,71.8,4381,855,167,195,85.6,107,147,72.8,14,42,33.3,0,0.8,1.2,-0.8,12,19,11,6,28,Matches
179,Neil El Aynaoui,fr FRA,MF,Lens,fr Ligue 1,23-250,2001,10.1,477,556,85.8,7184,1974,263,286,92.0,164,187,87.7,26,44,59.1,0,1.0,0.9,-1.0,11,42,6,2,47,Matches
180,Ayman Azhil,ma MAR,MF,Dortmund,de Bundesliga,23-333,2001,0.3,3,4,75.0,32,17,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
181,Adam Aznou,ma MAR,"DF,MF",Valladolid,es La Liga,18-280,2006,2.6,74,104,71.2,1161,409,36,41,87.8,25,39,64.1,8,14,57.1,0,0.0,0.1,0.0,1,9,1,0,8,Matches
182,Adam Aznou,ma MAR,DF,Bayern Munich,de Bundesliga,18-280,2006,0.2,13,17,76.5,178,44,9,10,90.0,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
183,César Azpilicueta,es ESP,DF,Atlético Madrid,es La Liga,35-193,1989,6.3,394,451,87.4,6332,2525,188,200,94.0,176,195,90.3,21,44,47.7,0,0.0,0.4,0.0,0,31,3,1,45,Matches
184,Paulo Azzi,br BRA,DF,Cagliari,it Serie A,30-237,1994,4.7,126,180,70.0,2228,889,58,74,78.4,53,69,76.8,12,29,41.4,0,0.9,0.7,-0.9,5,7,6,4,13,Matches
185,Oussama El Azzouzi,ma MAR,MF,Bologna,it Serie A,23-284,2001,0.1,3,4,75.0,55,0,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
186,Papa Ba,es ESP,MF,Girona,es La Liga,20-178,2004,0.5,5,13,38.5,79,7,3,8,37.5,1,2,50.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
187,Shavy Babicka,ga GAB,"MF,FW",Toulouse,fr Ligue 1,24-281,2000,10.8,171,247,69.2,2276,594,103,131,78.6,50,71,70.4,5,12,41.7,2,1.5,1.9,+0.5,12,7,12,5,19,Matches
188,Jacopo Bacci,it ITA,MF,Empoli,it Serie A,19-263,2005,0.1,4,6,66.7,90,32,2,2,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
189,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,de Bundesliga,22-087,2002,1.0,11,20,55.0,187,62,6,9,66.7,5,8,62.5,0,0,,0,0.2,0.2,-0.2,2,1,2,1,1,Matches
190,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,24-332,2000,20.2,1082,1271,85.1,21187,8333,400,425,94.1,565,609,92.8,112,213,52.6,1,0.6,0.2,+0.4,3,67,2,0,37,Matches
191,Milan Badelj,hr CRO,MF,Genoa,it Serie A,36-012,1989,14.9,619,767,80.7,10698,3510,276,323,85.4,274,305,89.8,53,104,51.0,0,1.1,0.9,-1.1,12,70,9,0,80,Matches
192,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,23-348,2001,2.8,200,223,89.7,3655,1115,77,85,90.6,103,109,94.5,18,24,75.0,0,0.0,0.1,0.0,0,21,1,0,16,Matches
193,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,23-232,2001,22.2,679,1015,66.9,13904,5243,242,304,79.6,319,433,73.7,109,217,50.2,7,8.9,10.0,-1.9,77,82,58,15,153,Matches
194,Juma Bah,sl SLE,DF,Valladolid,es La Liga,18-332,2006,9.6,330,407,81.1,6294,2123,118,131,90.1,177,191,92.7,31,73,42.5,0,0.0,0.0,0.0,1,15,0,0,13,Matches
195,Juma Bah,sl SLE,DF,Lens,fr Ligue 1,18-332,2006,1.2,29,35,82.9,447,130,13,15,86.7,14,15,93.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
196,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,27-212,1997,12.6,273,386,70.7,4275,1048,149,183,81.4,99,122,81.1,18,38,47.4,2,1.5,2.9,+0.5,16,16,20,2,35,Matches
197,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,30-331,1994,6.4,262,300,87.3,4684,1808,98,103,95.1,139,153,90.8,22,40,55.0,0,0.0,0.0,0.0,0,18,0,0,18,Matches
198,Theo Bair,ca CAN,FW,Auxerre,fr Ligue 1,25-194,1999,7.2,96,156,61.5,1163,305,60,88,68.2,21,37,56.8,3,5,60.0,1,1.2,0.9,-0.2,10,8,0,0,14,Matches
199,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,es La Liga,20-138,2004,3.5,82,120,68.3,1384,380,47,58,81.0,24,32,75.0,10,20,50.0,0,0.1,0.1,-0.1,3,6,3,0,11,Matches
200,Cédric Bakambu,cd COD,FW,Betis,es La Liga,33-332,1991,5.7,54,85,63.5,636,127,38,53,71.7,11,22,50.0,1,1,100.0,2,0.6,0.7,+1.4,8,8,4,0,9,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
201,Mitchel Bakker,nl NED,MF,Atalanta,it Serie A,24-262,2000,0.2,7,9,77.8,109,22,2,3,66.7,5,5,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
202,Mitchel Bakker,nl NED,"DF,FW",Lille,fr Ligue 1,24-262,2000,8.5,375,472,79.4,6171,1990,191,217,88.0,138,170,81.2,35,55,63.6,2,2.3,2.0,-0.3,19,30,20,11,38,Matches
203,Darryl Bakola,fr FRA,DF,Marseille,fr Ligue 1,17-099,2007,0.1,9,10,90.0,134,33,6,6,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
204,Ridle Baku,de GER,"FW,MF",Wolfsburg,de Bundesliga,26-335,1998,13.0,381,514,74.1,6541,1845,166,203,81.8,173,225,76.9,30,45,66.7,1,1.3,1.6,-0.3,13,33,14,6,44,Matches
205,Ridle Baku,de GER,"DF,MF",RB Leipzig,de Bundesliga,26-335,1998,7.9,263,361,72.9,4207,1506,146,167,87.4,93,133,69.9,19,33,57.6,0,0.1,0.6,-0.1,3,16,7,2,19,Matches
206,Dilane Bakwa,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22-195,2002,19.4,522,724,72.1,8877,2787,260,310,83.9,188,251,74.9,60,123,48.8,6,4.6,4.0,+1.4,35,43,30,8,85,Matches
207,Tommaso Baldanzi,it ITA,"MF,FW",Roma,it Serie A,21-351,2003,6.6,220,264,83.3,2871,482,142,158,89.9,68,80,85.0,2,7,28.6,1,0.3,0.5,+0.7,6,15,4,0,14,Matches
208,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,21-142,2003,19.9,989,1137,87.0,14771,3177,532,577,92.2,397,441,90.0,34,57,59.6,3,2.6,1.9,+0.4,22,40,33,9,74,Matches
209,Keita Baldé,sn SEN,"FW,MF",Monza,it Serie A,30-001,1995,2.1,60,67,89.6,938,129,27,30,90.0,27,28,96.4,3,5,60.0,0,0.0,0.1,0.0,1,3,3,2,5,Matches
210,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,21-065,2004,20.7,737,845,87.2,12433,3260,365,393,92.9,282,314,89.8,73,106,68.9,1,0.9,1.0,+0.1,16,86,21,1,92,Matches
211,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,26-042,1999,20.0,2034,2157,94.3,34100,12967,881,906,97.2,1006,1040,96.7,105,149,70.5,0,0.7,0.7,-0.7,8,123,5,0,87,Matches
212,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,33-067,1992,8.5,285,384,74.2,4820,2094,130,145,89.7,129,160,80.6,20,56,35.7,0,0.4,0.2,-0.4,5,25,3,1,27,Matches
213,Fodé Ballo-Touré,sn SEN,DF,Le Havre,fr Ligue 1,28-065,1997,2.1,88,106,83.0,1506,334,38,40,95.0,41,47,87.2,7,12,58.3,0,0.0,0.1,0.0,0,7,1,1,5,Matches
214,Botond Balogh,hu HUN,DF,Parma,it Serie A,22-276,2002,19.8,779,867,89.9,15330,4440,197,217,90.8,503,528,95.3,70,97,72.2,1,0.1,0.2,+0.9,2,20,0,0,31,Matches
215,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,23-249,2001,5.2,64,94,68.1,752,120,36,46,78.3,15,24,62.5,2,5,40.0,0,0.9,1.1,-0.9,6,5,1,0,9,Matches
216,Mario Balotelli,it ITA,"FW,MF",Genoa,it Serie A,34-209,1990,0.7,4,15,26.7,102,18,1,5,20.0,2,5,40.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
217,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,34-318,1990,10.8,351,399,88.0,7157,2345,89,99,89.9,230,244,94.3,29,47,61.7,0,0.3,0.3,-0.3,6,16,4,3,11,Matches
218,Jonathan Bamba,ci CIV,"FW,MF",Celta Vigo,es La Liga,28-348,1996,9.0,287,364,78.8,4015,1041,170,197,86.3,85,102,83.3,14,24,58.3,1,1.8,1.6,-0.8,12,20,13,6,30,Matches
219,Mohamed Bamba,ci CIV,MF,Reims,fr Ligue 1,20-152,2004,0.1,16,19,84.2,336,82,7,8,87.5,5,7,71.4,4,4,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
220,Samuel Bamba,de GER,"FW,DF",Bochum,de Bundesliga,21-024,2004,0.2,12,15,80.0,196,40,5,5,100.0,7,7,100.0,0,2,0.0,0,0.0,0.0,0.0,1,1,1,1,1,Matches
221,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,24-039,2001,5.7,100,128,78.1,1461,269,63,70,90.0,28,38,73.7,6,15,40.0,1,0.9,0.7,+0.1,9,1,5,3,5,Matches
222,Daniel Bandeira,pt POR,MF,Hellas Verona,it Serie A,24-332,2000,4.5,194,235,82.6,3055,966,105,120,87.5,66,74,89.2,14,27,51.9,0,0.1,0.1,-0.1,3,18,1,0,25,Matches
223,Mattia Bani,it ITA,DF,Genoa,it Serie A,31-089,1993,14.8,678,778,87.1,13729,4959,179,199,89.9,415,446,93.0,79,120,65.8,0,0.2,0.2,-0.2,2,16,2,1,23,Matches
224,Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,18-098,2006,3.0,155,167,92.8,2890,843,51,55,92.7,84,89,94.4,16,18,88.9,0,0.0,0.0,0.0,0,5,1,0,8,Matches
225,Scott Banks,sct SCO,"FW,MF",St. Pauli,de Bundesliga,23-164,2001,1.1,18,30,60.0,225,43,10,11,90.9,4,10,40.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
226,Adrian Baquerin,es ESP,FW,Valladolid,es La Liga,18-005,2007,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
227,Antonín Barák,cz CZE,MF,Fiorentina,it Serie A,30-096,1994,0.6,17,20,85.0,228,77,8,10,80.0,8,9,88.9,0,0,,0,0.3,0.1,-0.3,3,1,1,0,2,Matches
228,Federico Barba,it ITA,DF,Como,it Serie A,31-189,1993,4.8,258,292,88.4,4163,1406,132,143,92.3,106,117,90.6,15,26,57.7,0,0.0,0.0,0.0,0,18,2,0,25,Matches
229,Valentín Barco,ar ARG,"DF,FW",Sevilla,es La Liga,20-229,2004,3.2,139,191,72.8,2140,895,77,88,87.5,38,53,71.7,13,30,43.3,0,0.6,0.3,-0.6,6,12,3,0,13,Matches
230,Valentín Barco,ar ARG,DF,Strasbourg,fr Ligue 1,20-229,2004,3.3,146,191,76.4,2176,691,89,98,90.8,44,60,73.3,9,19,47.4,1,0.6,0.1,+0.4,1,9,2,1,13,Matches
